start,end,pm10,pm2_5,no2,latitude,longitude
2022-03-03 04:00:00,2022-03-03 05:00:00,14.28,12.02,17.34,44.4264,26.1406
2022-03-03 05:00:00,2022-03-03 06:00:00,16.18,13.45,24.67,44.4264,26.1406
2022-03-03 06:00:00,2022-03-03 07:00:00,16.37,13.17,20.09,44.4264,26.1406
2022-03-03 07:00:00,2022-03-03 08:00:00,17.43,13.7,29.01,44.4264,26.1406
2022-03-03 08:00:00,2022-03-03 09:00:00,19.28,15.22,25.67,44.4264,26.1406
2022-03-03 10:00:00,2022-03-03 11:00:00,34.62,32.47,26.36,44.4264,26.1406
2022-03-03 11:00:00,2022-03-03 12:00:00,44.68,37.18,43.29,44.4264,26.1406
2022-03-03 12:00:00,2022-03-03 13:00:00,52.12,39.57,42.96,44.4264,26.1406
2022-03-03 13:00:00,2022-03-03 14:00:00,44.97,33.4,26.84,44.4264,26.1406
2022-03-03 14:00:00,2022-03-03 15:00:00,28.32,22.07,14.86,44.4264,26.1406
2022-03-03 15:00:00,2022-03-03 16:00:00,20.79,15.98,13.11,44.4264,26.1406
2022-03-03 16:00:00,2022-03-03 17:00:00,20.78,13.62,27.86,44.4264,26.1406
2022-03-03 17:00:00,2022-03-03 18:00:00,31.2,19.6,42.97,44.4264,26.1406
2022-03-03 18:00:00,2022-03-03 19:00:00,38.47,22.91,61.99,44.4264,26.1406
2022-03-03 19:00:00,2022-03-03 20:00:00,44.63,26.24,71.32,44.4264,26.1406
2022-03-03 20:00:00,2022-03-03 21:00:00,50.75,28.32,65.34,44.4264,26.1406
2022-03-03 21:00:00,2022-03-03 22:00:00,48.23,30.38,51.2,44.4264,26.1406
2022-03-03 22:00:00,2022-03-03 23:00:00,39.96,27.84,40.39,44.4264,26.1406
2022-03-03 23:00:00,2022-03-04 00:00:00,28.92,21.78,22.16,44.4264,26.1406
2022-03-04 00:00:00,2022-03-04 01:00:00,19.83,16.13,24.15,44.4264,26.1406
2022-03-04 01:00:00,2022-03-04 02:00:00,21.78,18.72,21.97,44.4264,26.1406
2022-03-04 02:00:00,2022-03-04 03:00:00,20.6,18.0,14.57,44.4264,26.1406
2022-03-04 03:00:00,2022-03-04 04:00:00,23.59,20.33,18.1,44.4264,26.1406
2022-03-04 04:00:00,2022-03-04 05:00:00,21.15,18.33,17.6,44.4264,26.1406
2022-03-04 05:00:00,2022-03-04 06:00:00,20.85,16.32,28.74,44.4264,26.1406
2022-03-04 06:00:00,2022-03-04 07:00:00,25.84,17.7,34.43,44.4264,26.1406
2022-03-04 07:00:00,2022-03-04 08:00:00,31.03,19.39,35.31,44.4264,26.1406
2022-03-04 08:00:00,2022-03-04 09:00:00,31.34,20.57,23.61,44.4264,26.1406
2022-03-04 09:00:00,2022-03-04 10:00:00,29.16,20.22,22.39,44.4264,26.1406
2022-03-04 11:00:00,2022-03-04 12:00:00,26.11,19.29,19.56,44.4264,26.1406
2022-03-04 12:00:00,2022-03-04 13:00:00,29.33,23.4,18.83,44.4264,26.1406
2022-03-04 13:00:00,2022-03-04 14:00:00,32.47,23.85,20.59,44.4264,26.1406
2022-03-04 14:00:00,2022-03-04 15:00:00,26.66,21.72,19.42,44.4264,26.1406
2022-03-04 15:00:00,2022-03-04 16:00:00,26.61,20.7,21.15,44.4264,26.1406
2022-03-04 16:00:00,2022-03-04 17:00:00,27.42,20.48,27.64,44.4264,26.1406
2022-03-04 17:00:00,2022-03-04 18:00:00,29.49,21.57,36.16,44.4264,26.1406
2022-03-04 18:00:00,2022-03-04 19:00:00,30.61,21.41,40.88,44.4264,26.1406
2022-03-04 19:00:00,2022-03-04 20:00:00,33.76,22.84,45.74,44.4264,26.1406
2022-03-04 20:00:00,2022-03-04 21:00:00,34.17,22.46,41.29,44.4264,26.1406
2022-03-04 21:00:00,2022-03-04 22:00:00,29.92,19.46,43.93,44.4264,26.1406
2022-03-04 22:00:00,2022-03-04 23:00:00,32.36,21.91,43.75,44.4264,26.1406
2022-03-04 23:00:00,2022-03-05 00:00:00,32.78,24.33,29.61,44.4264,26.1406
2022-03-05 00:00:00,2022-03-05 01:00:00,32.53,27.75,16.15,44.4264,26.1406
2022-03-05 01:00:00,2022-03-05 02:00:00,25.24,22.08,10.7,44.4264,26.1406
2022-03-05 02:00:00,2022-03-05 03:00:00,18.42,15.33,10.16,44.4264,26.1406
2022-03-05 03:00:00,2022-03-05 04:00:00,15.78,12.28,11.44,44.4264,26.1406
2022-03-05 04:00:00,2022-03-05 05:00:00,19.31,15.02,13.34,44.4264,26.1406
2022-03-05 05:00:00,2022-03-05 06:00:00,24.07,19.79,15.76,44.4264,26.1406
2022-03-05 06:00:00,2022-03-05 07:00:00,25.99,21.42,18.49,44.4264,26.1406
2022-03-05 07:00:00,2022-03-05 08:00:00,29.82,23.97,17.18,44.4264,26.1406
2022-03-05 08:00:00,2022-03-05 09:00:00,33.11,26.45,16.46,44.4264,26.1406
2022-03-05 09:00:00,2022-03-05 10:00:00,33.45,26.99,14.81,44.4264,26.1406
2022-03-05 10:00:00,2022-03-05 11:00:00,33.12,26.21,13.65,44.4264,26.1406
2022-03-05 12:00:00,2022-03-05 13:00:00,26.49,20.89,14.66,44.4264,26.1406
2022-03-05 13:00:00,2022-03-05 14:00:00,28.22,21.66,16.18,44.4264,26.1406
2022-03-05 14:00:00,2022-03-05 15:00:00,27.52,21.96,13.77,44.4264,26.1406
2022-03-05 15:00:00,2022-03-05 16:00:00,28.37,22.82,14.62,44.4264,26.1406
2022-03-05 16:00:00,2022-03-05 17:00:00,26.11,21.97,14.78,44.4264,26.1406
2022-03-05 17:00:00,2022-03-05 18:00:00,24.75,19.97,19.09,44.4264,26.1406
2022-03-05 18:00:00,2022-03-05 19:00:00,29.75,24.29,28.46,44.4264,26.1406
2022-03-05 19:00:00,2022-03-05 20:00:00,35.26,28.15,39.67,44.4264,26.1406
2022-03-05 20:00:00,2022-03-05 21:00:00,38.65,31.12,33.16,44.4264,26.1406
2022-03-05 21:00:00,2022-03-05 22:00:00,38.37,31.64,22.57,44.4264,26.1406
2022-03-05 22:00:00,2022-03-05 23:00:00,30.42,25.07,13.97,44.4264,26.1406
2022-03-05 23:00:00,2022-03-06 00:00:00,13.35,10.0,12.84,44.4264,26.1406
2022-03-06 00:00:00,2022-03-06 01:00:00,9.26,7.37,11.46,44.4264,26.1406
2022-03-06 01:00:00,2022-03-06 02:00:00,12.33,10.73,10.93,44.4264,26.1406
2022-03-06 02:00:00,2022-03-06 03:00:00,12.63,11.06,10.13,44.4264,26.1406
2022-03-06 03:00:00,2022-03-06 04:00:00,12.0,9.97,9.9,44.4264,26.1406
2022-03-06 04:00:00,2022-03-06 05:00:00,14.4,12.87,10.72,44.4264,26.1406
2022-03-06 05:00:00,2022-03-06 06:00:00,12.89,10.99,12.2,44.4264,26.1406
2022-03-06 06:00:00,2022-03-06 07:00:00,11.51,8.64,9.72,44.4264,26.1406
2022-03-06 07:00:00,2022-03-06 08:00:00,12.4,9.31,10.11,44.4264,26.1406
2022-03-06 08:00:00,2022-03-06 09:00:00,11.24,7.42,9.05,44.4264,26.1406
2022-03-06 09:00:00,2022-03-06 10:00:00,15.36,8.52,8.91,44.4264,26.1406
2022-03-06 10:00:00,2022-03-06 11:00:00,11.86,7.73,9.66,44.4264,26.1406
2022-03-06 11:00:00,2022-03-06 12:00:00,12.81,8.81,9.29,44.4264,26.1406
2022-03-06 13:00:00,2022-03-06 14:00:00,14.64,10.19,11.48,44.4264,26.1406
2022-03-06 14:00:00,2022-03-06 15:00:00,9.97,5.79,11.45,44.4264,26.1406
2022-03-06 15:00:00,2022-03-06 16:00:00,10.59,6.53,11.56,44.4264,26.1406
2022-03-06 16:00:00,2022-03-06 17:00:00,11.94,7.96,11.41,44.4264,26.1406
2022-03-06 17:00:00,2022-03-06 18:00:00,13.1,10.01,16.24,44.4264,26.1406
2022-03-06 18:00:00,2022-03-06 19:00:00,16.88,12.69,17.08,44.4264,26.1406
2022-03-06 19:00:00,2022-03-06 20:00:00,16.95,12.92,16.38,44.4264,26.1406
2022-03-06 20:00:00,2022-03-06 21:00:00,18.05,13.36,14.55,44.4264,26.1406
2022-03-06 21:00:00,2022-03-06 22:00:00,20.26,16.77,20.6,44.4264,26.1406
2022-03-06 22:00:00,2022-03-06 23:00:00,25.41,23.28,17.61,44.4264,26.1406
2022-03-06 23:00:00,2022-03-07 00:00:00,30.09,26.56,13.81,44.4264,26.1406
2022-03-07 00:00:00,2022-03-07 01:00:00,24.4,21.19,10.32,44.4264,26.1406
2022-03-07 01:00:00,2022-03-07 02:00:00,23.44,21.53,10.24,44.4264,26.1406
2022-03-07 02:00:00,2022-03-07 03:00:00,19.54,18.33,8.95,44.4264,26.1406
2022-03-07 03:00:00,2022-03-07 04:00:00,8.34,8.04,10.03,44.4264,26.1406
2022-03-07 04:00:00,2022-03-07 05:00:00,12.48,10.64,13.38,44.4264,26.1406
2022-03-07 05:00:00,2022-03-07 06:00:00,11.78,9.25,19.98,44.4264,26.1406
2022-03-07 06:00:00,2022-03-07 07:00:00,12.79,10.46,19.82,44.4264,26.1406
2022-03-07 07:00:00,2022-03-07 08:00:00,12.05,9.48,17.84,44.4264,26.1406
2022-03-07 08:00:00,2022-03-07 09:00:00,12.86,10.42,18.28,44.4264,26.1406
2022-03-07 09:00:00,2022-03-07 10:00:00,8.59,5.52,15.73,44.4264,26.1406
2022-03-07 10:00:00,2022-03-07 11:00:00,13.72,11.31,13.14,44.4264,26.1406
2022-03-07 11:00:00,2022-03-07 12:00:00,12.06,10.57,11.86,44.4264,26.1406
2022-03-07 12:00:00,2022-03-07 13:00:00,14.47,11.4,11.65,44.4264,26.1406
2022-03-07 14:00:00,2022-03-07 15:00:00,9.12,6.69,7.42,44.4264,26.1406
2022-03-07 15:00:00,2022-03-07 16:00:00,13.89,12.93,6.48,44.4264,26.1406
2022-03-07 16:00:00,2022-03-07 17:00:00,10.25,8.33,9.9,44.4264,26.1406
2022-03-07 17:00:00,2022-03-07 18:00:00,14.44,12.11,17.07,44.4264,26.1406
2022-03-07 18:00:00,2022-03-07 19:00:00,17.59,13.94,19.0,44.4264,26.1406
2022-03-07 19:00:00,2022-03-07 20:00:00,20.13,16.57,20.46,44.4264,26.1406
2022-03-07 20:00:00,2022-03-07 21:00:00,18.01,14.97,19.12,44.4264,26.1406
2022-03-07 21:00:00,2022-03-07 22:00:00,16.85,14.01,17.51,44.4264,26.1406
2022-03-07 22:00:00,2022-03-07 23:00:00,15.98,14.41,14.26,44.4264,26.1406
2022-03-07 23:00:00,2022-03-08 00:00:00,16.46,14.63,11.43,44.4264,26.1406
2022-03-08 00:00:00,2022-03-08 01:00:00,16.28,15.62,12.48,44.4264,26.1406
2022-03-08 01:00:00,2022-03-08 02:00:00,18.42,17.56,10.11,44.4264,26.1406
2022-03-08 02:00:00,2022-03-08 03:00:00,15.86,14.53,8.73,44.4264,26.1406
2022-03-08 03:00:00,2022-03-08 04:00:00,14.78,11.83,8.58,44.4264,26.1406
2022-03-08 04:00:00,2022-03-08 05:00:00,17.07,14.9,10.0,44.4264,26.1406
2022-03-08 05:00:00,2022-03-08 06:00:00,18.47,16.54,14.83,44.4264,26.1406
2022-03-08 06:00:00,2022-03-08 07:00:00,20.69,18.52,21.25,44.4264,26.1406
2022-03-08 07:00:00,2022-03-08 08:00:00,26.49,23.36,25.49,44.4264,26.1406
2022-03-08 08:00:00,2022-03-08 09:00:00,24.84,20.56,25.91,44.4264,26.1406
2022-03-08 09:00:00,2022-03-08 10:00:00,24.34,19.64,23.84,44.4264,26.1406
2022-03-08 10:00:00,2022-03-08 11:00:00,23.96,19.3,20.1,44.4264,26.1406
2022-03-08 11:00:00,2022-03-08 12:00:00,23.9,18.59,14.14,44.4264,26.1406
2022-03-08 12:00:00,2022-03-08 13:00:00,20.67,17.46,12.11,44.4264,26.1406
2022-03-08 13:00:00,2022-03-08 14:00:00,24.03,19.4,13.26,44.4264,26.1406
2022-03-08 15:00:00,2022-03-08 16:00:00,27.66,21.58,24.3,44.4264,26.1406
2022-03-08 16:00:00,2022-03-08 17:00:00,29.99,24.39,24.82,44.4264,26.1406
2022-03-08 17:00:00,2022-03-08 18:00:00,26.74,22.13,27.36,44.4264,26.1406
2022-03-08 18:00:00,2022-03-08 19:00:00,27.56,22.52,36.64,44.4264,26.1406
2022-03-08 19:00:00,2022-03-08 20:00:00,30.9,24.78,26.47,44.4264,26.1406
2022-03-08 20:00:00,2022-03-08 21:00:00,34.56,29.49,28.91,44.4264,26.1406
2022-03-08 21:00:00,2022-03-08 22:00:00,34.6,30.08,37.5,44.4264,26.1406
2022-03-08 22:00:00,2022-03-08 23:00:00,32.57,28.48,40.1,44.4264,26.1406
2022-03-08 23:00:00,2022-03-09 00:00:00,33.55,29.77,36.3,44.4264,26.1406
2022-03-09 00:00:00,2022-03-09 01:00:00,33.76,29.88,43.03,44.4264,26.1406
2022-03-09 01:00:00,2022-03-09 02:00:00,34.65,30.35,34.91,44.4264,26.1406
2022-03-09 02:00:00,2022-03-09 03:00:00,31.27,28.68,26.91,44.4264,26.1406
2022-03-09 03:00:00,2022-03-09 04:00:00,33.18,31.0,30.29,44.4264,26.1406
2022-03-09 04:00:00,2022-03-09 05:00:00,32.71,29.72,32.42,44.4264,26.1406
2022-03-09 05:00:00,2022-03-09 06:00:00,38.66,35.17,36.0,44.4264,26.1406
2022-03-09 06:00:00,2022-03-09 07:00:00,28.2,25.48,28.52,44.4264,26.1406
2022-03-09 07:00:00,2022-03-09 08:00:00,10.46,6.87,25.26,44.4264,26.1406
2022-03-09 08:00:00,2022-03-09 09:00:00,13.74,8.41,20.09,44.4264,26.1406
2022-03-09 09:00:00,2022-03-09 10:00:00,11.25,6.42,20.53,44.4264,26.1406
2022-03-09 10:00:00,2022-03-09 11:00:00,12.81,9.24,23.64,44.4264,26.1406
2022-03-09 11:00:00,2022-03-09 12:00:00,14.53,11.41,26.04,44.4264,26.1406
2022-03-09 12:00:00,2022-03-09 13:00:00,10.49,7.41,20.6,44.4264,26.1406
2022-03-09 13:00:00,2022-03-09 14:00:00,11.35,7.55,22.49,44.4264,26.1406
2022-03-09 14:00:00,2022-03-09 15:00:00,13.11,7.36,21.96,44.4264,26.1406
2022-03-09 16:00:00,2022-03-09 17:00:00,13.16,6.62,21.78,44.4264,26.1406
2022-03-09 17:00:00,2022-03-09 18:00:00,16.2,11.12,21.4,44.4264,26.1406
2022-03-09 18:00:00,2022-03-09 19:00:00,16.38,11.56,32.17,44.4264,26.1406
2022-03-09 19:00:00,2022-03-09 20:00:00,8.79,2.93,40.58,44.4264,26.1406
2022-03-09 20:00:00,2022-03-09 21:00:00,17.81,12.8,46.42,44.4264,26.1406
2022-03-09 21:00:00,2022-03-09 22:00:00,20.89,17.13,43.14,44.4264,26.1406
2022-03-09 22:00:00,2022-03-09 23:00:00,21.56,18.79,44.27,44.4264,26.1406
2022-03-09 23:00:00,2022-03-10 00:00:00,26.82,24.16,45.62,44.4264,26.1406
2022-03-10 00:00:00,2022-03-10 01:00:00,31.03,28.69,32.41,44.4264,26.1406
2022-03-10 01:00:00,2022-03-10 02:00:00,28.92,27.72,15.79,44.4264,26.1406
2022-03-10 02:00:00,2022-03-10 03:00:00,25.02,24.16,19.68,44.4264,26.1406
2022-03-10 03:00:00,2022-03-10 04:00:00,22.12,20.65,11.41,44.4264,26.1406
2022-03-10 04:00:00,2022-03-10 05:00:00,13.26,12.3,13.88,44.4264,26.1406
2022-03-10 05:00:00,2022-03-10 06:00:00,12.79,11.26,27.02,44.4264,26.1406
2022-03-10 06:00:00,2022-03-10 07:00:00,20.13,17.23,34.39,44.4264,26.1406
2022-03-10 07:00:00,2022-03-10 08:00:00,23.24,18.29,21.02,44.4264,26.1406
2022-03-10 08:00:00,2022-03-10 09:00:00,18.63,13.09,9.79,44.4264,26.1406
2022-03-10 09:00:00,2022-03-10 10:00:00,14.18,10.39,9.04,44.4264,26.1406
2022-03-10 10:00:00,2022-03-10 11:00:00,15.73,11.57,9.51,44.4264,26.1406
2022-03-10 11:00:00,2022-03-10 12:00:00,13.72,9.67,8.53,44.4264,26.1406
2022-03-10 12:00:00,2022-03-10 13:00:00,17.83,13.11,10.0,44.4264,26.1406
2022-03-10 13:00:00,2022-03-10 14:00:00,15.39,11.73,12.21,44.4264,26.1406
2022-03-10 14:00:00,2022-03-10 15:00:00,15.56,9.82,12.78,44.4264,26.1406
2022-03-10 15:00:00,2022-03-10 16:00:00,12.82,8.32,11.72,44.4264,26.1406
2022-03-10 17:00:00,2022-03-10 18:00:00,15.15,10.54,25.26,44.4264,26.1406
2022-03-10 18:00:00,2022-03-10 19:00:00,13.18,8.0,19.71,44.4264,26.1406
2022-03-10 19:00:00,2022-03-10 20:00:00,16.26,10.75,21.76,44.4264,26.1406
2022-03-10 20:00:00,2022-03-10 21:00:00,14.65,10.28,15.91,44.4264,26.1406
2022-03-10 21:00:00,2022-03-10 22:00:00,12.81,10.3,14.37,44.4264,26.1406
2022-03-10 22:00:00,2022-03-10 23:00:00,14.54,12.29,10.89,44.4264,26.1406
2022-03-10 23:00:00,2022-03-11 00:00:00,13.2,11.51,9.28,44.4264,26.1406
2022-03-11 00:00:00,2022-03-11 01:00:00,12.16,10.68,9.78,44.4264,26.1406
2022-03-11 01:00:00,2022-03-11 02:00:00,11.16,9.35,7.49,44.4264,26.1406
2022-03-11 02:00:00,2022-03-11 03:00:00,10.62,9.07,9.15,44.4264,26.1406
2022-03-11 03:00:00,2022-03-11 04:00:00,12.92,11.32,10.68,44.4264,26.1406
2022-03-11 04:00:00,2022-03-11 05:00:00,15.85,14.59,12.97,44.4264,26.1406
2022-03-11 05:00:00,2022-03-11 06:00:00,17.36,15.41,19.95,44.4264,26.1406
2022-03-11 06:00:00,2022-03-11 07:00:00,22.21,16.86,26.55,44.4264,26.1406
2022-03-11 07:00:00,2022-03-11 08:00:00,20.46,15.37,14.36,44.4264,26.1406
2022-03-11 08:00:00,2022-03-11 09:00:00,16.27,14.1,7.48,44.4264,26.1406
2022-03-11 09:00:00,2022-03-11 10:00:00,15.94,13.5,6.84,44.4264,26.1406
2022-03-11 10:00:00,2022-03-11 11:00:00,15.01,12.57,5.35,44.4264,26.1406
2022-03-11 11:00:00,2022-03-11 12:00:00,15.35,12.74,5.19,44.4264,26.1406
2022-03-11 12:00:00,2022-03-11 13:00:00,13.77,11.95,5.26,44.4264,26.1406
2022-03-11 13:00:00,2022-03-11 14:00:00,12.6,11.18,5.12,44.4264,26.1406
2022-03-11 14:00:00,2022-03-11 15:00:00,8.5,6.31,5.52,44.4264,26.1406
2022-03-11 15:00:00,2022-03-11 16:00:00,14.46,11.87,7.63,44.4264,26.1406
2022-03-11 16:00:00,2022-03-11 17:00:00,13.56,10.7,10.63,44.4264,26.1406
2022-03-11 18:00:00,2022-03-11 19:00:00,21.2,12.34,22.45,44.4264,26.1406
2022-03-11 19:00:00,2022-03-11 20:00:00,15.27,8.78,13.16,44.4264,26.1406
2022-03-11 20:00:00,2022-03-11 21:00:00,9.78,7.23,8.96,44.4264,26.1406
2022-03-11 21:00:00,2022-03-11 22:00:00,9.63,8.22,14.38,44.4264,26.1406
2022-03-11 22:00:00,2022-03-11 23:00:00,12.14,8.93,21.28,44.4264,26.1406
2022-03-11 23:00:00,2022-03-12 00:00:00,15.16,9.26,12.48,44.4264,26.1406
2022-03-12 00:00:00,2022-03-12 01:00:00,17.88,12.88,10.85,44.4264,26.1406
2022-03-12 01:00:00,2022-03-12 02:00:00,17.61,13.49,11.26,44.4264,26.1406
2022-03-12 02:00:00,2022-03-12 03:00:00,16.03,11.49,11.12,44.4264,26.1406
2022-03-12 03:00:00,2022-03-12 04:00:00,17.31,13.27,14.4,44.4264,26.1406
2022-03-12 04:00:00,2022-03-12 05:00:00,18.8,15.23,30.91,44.4264,26.1406
2022-03-12 05:00:00,2022-03-12 06:00:00,21.95,17.83,25.35,44.4264,26.1406
2022-03-12 06:00:00,2022-03-12 07:00:00,20.98,16.78,27.0,44.4264,26.1406
2022-03-12 07:00:00,2022-03-12 08:00:00,20.83,16.56,18.08,44.4264,26.1406
2022-03-12 08:00:00,2022-03-12 09:00:00,23.99,20.5,9.64,44.4264,26.1406
2022-03-12 09:00:00,2022-03-12 10:00:00,21.04,16.86,7.68,44.4264,26.1406
2022-03-12 10:00:00,2022-03-12 11:00:00,14.95,10.49,7.4,44.4264,26.1406
2022-03-12 11:00:00,2022-03-12 12:00:00,14.04,9.81,5.79,44.4264,26.1406
2022-03-12 12:00:00,2022-03-12 13:00:00,12.13,8.42,5.83,44.4264,26.1406
2022-03-12 13:00:00,2022-03-12 14:00:00,15.54,12.89,5.36,44.4264,26.1406
2022-03-12 14:00:00,2022-03-12 15:00:00,12.57,9.83,5.15,44.4264,26.1406
2022-03-12 15:00:00,2022-03-12 16:00:00,11.92,8.13,5.17,44.4264,26.1406
2022-03-12 16:00:00,2022-03-12 17:00:00,15.54,13.18,6.33,44.4264,26.1406
2022-03-12 17:00:00,2022-03-12 18:00:00,15.27,11.36,15.69,44.4264,26.1406
2022-03-12 19:00:00,2022-03-12 20:00:00,27.6,21.61,24.23,44.4264,26.1406
2022-03-12 20:00:00,2022-03-12 21:00:00,27.45,21.84,23.99,44.4264,26.1406
2022-03-12 21:00:00,2022-03-12 22:00:00,25.08,21.43,15.63,44.4264,26.1406
2022-03-12 22:00:00,2022-03-12 23:00:00,24.64,22.13,15.2,44.4264,26.1406
2022-03-12 23:00:00,2022-03-13 00:00:00,24.35,21.31,11.42,44.4264,26.1406
2022-03-13 00:00:00,2022-03-13 01:00:00,20.64,17.79,10.14,44.4264,26.1406
2022-03-13 01:00:00,2022-03-13 02:00:00,19.99,17.43,9.17,44.4264,26.1406
2022-03-13 02:00:00,2022-03-13 03:00:00,19.14,17.23,9.77,44.4264,26.1406
2022-03-13 03:00:00,2022-03-13 04:00:00,20.62,17.88,8.98,44.4264,26.1406
2022-03-13 04:00:00,2022-03-13 05:00:00,21.37,18.9,9.71,44.4264,26.1406
2022-03-13 05:00:00,2022-03-13 06:00:00,21.61,18.85,15.28,44.4264,26.1406
2022-03-13 06:00:00,2022-03-13 07:00:00,23.44,20.1,19.52,44.4264,26.1406
2022-03-13 07:00:00,2022-03-13 08:00:00,24.45,20.53,19.6,44.4264,26.1406
2022-03-13 08:00:00,2022-03-13 09:00:00,24.93,19.83,15.64,44.4264,26.1406
2022-03-13 09:00:00,2022-03-13 10:00:00,26.56,21.31,24.83,44.4264,26.1406
2022-03-13 10:00:00,2022-03-13 11:00:00,32.36,24.5,23.6,44.4264,26.1406
2022-03-13 11:00:00,2022-03-13 12:00:00,34.71,27.3,13.55,44.4264,26.1406
2022-03-13 12:00:00,2022-03-13 13:00:00,25.22,21.06,10.86,44.4264,26.1406
2022-03-13 13:00:00,2022-03-13 14:00:00,25.42,20.03,9.1,44.4264,26.1406
2022-03-13 14:00:00,2022-03-13 15:00:00,19.97,15.54,8.03,44.4264,26.1406
2022-03-13 15:00:00,2022-03-13 16:00:00,18.81,15.96,8.13,44.4264,26.1406
2022-03-13 16:00:00,2022-03-13 17:00:00,21.11,17.29,14.21,44.4264,26.1406
2022-03-13 17:00:00,2022-03-13 18:00:00,24.91,18.52,20.53,44.4264,26.1406
2022-03-13 18:00:00,2022-03-13 19:00:00,28.58,21.37,32.36,44.4264,26.1406
2022-03-13 20:00:00,2022-03-13 21:00:00,30.86,20.66,36.34,44.4264,26.1406
2022-03-13 21:00:00,2022-03-13 22:00:00,29.88,20.25,29.72,44.4264,26.1406
2022-03-13 22:00:00,2022-03-13 23:00:00,28.77,20.72,35.43,44.4264,26.1406
2022-03-13 23:00:00,2022-03-14 00:00:00,29.6,21.86,37.78,44.4264,26.1406
2022-03-14 00:00:00,2022-03-14 01:00:00,32.51,26.35,42.33,44.4264,26.1406
2022-03-14 01:00:00,2022-03-14 02:00:00,42.33,35.4,43.33,44.4264,26.1406
2022-03-14 02:00:00,2022-03-14 03:00:00,37.51,31.49,31.83,44.4264,26.1406
2022-03-14 03:00:00,2022-03-14 04:00:00,37.04,31.62,32.52,44.4264,26.1406
2022-03-14 04:00:00,2022-03-14 05:00:00,36.11,30.12,33.78,44.4264,26.1406
2022-03-14 05:00:00,2022-03-14 06:00:00,37.69,32.07,33.83,44.4264,26.1406
2022-03-14 06:00:00,2022-03-14 07:00:00,39.59,32.62,46.59,44.4264,26.1406
2022-03-14 07:00:00,2022-03-14 08:00:00,38.68,24.92,30.67,44.4264,26.1406
2022-03-14 08:00:00,2022-03-14 09:00:00,32.74,23.15,17.51,44.4264,26.1406
2022-03-14 09:00:00,2022-03-14 10:00:00,27.63,20.59,12.86,44.4264,26.1406
2022-03-14 10:00:00,2022-03-14 11:00:00,30.67,25.69,10.0,44.4264,26.1406
2022-03-14 11:00:00,2022-03-14 12:00:00,23.85,19.76,9.46,44.4264,26.1406
2022-03-14 12:00:00,2022-03-14 13:00:00,25.97,21.49,8.7,44.4264,26.1406
2022-03-14 13:00:00,2022-03-14 14:00:00,25.83,21.56,10.79,44.4264,26.1406
2022-03-14 14:00:00,2022-03-14 15:00:00,30.58,24.32,11.87,44.4264,26.1406
2022-03-14 15:00:00,2022-03-14 16:00:00,34.19,27.35,13.43,44.4264,26.1406
2022-03-14 16:00:00,2022-03-14 17:00:00,34.61,25.91,17.68,44.4264,26.1406
2022-03-14 17:00:00,2022-03-14 18:00:00,32.76,22.9,26.37,44.4264,26.1406
2022-03-14 18:00:00,2022-03-14 19:00:00,40.62,28.27,33.32,44.4264,26.1406
2022-03-14 19:00:00,2022-03-14 20:00:00,40.76,27.32,27.77,44.4264,26.1406
2022-03-14 21:00:00,2022-03-14 22:00:00,33.0,25.83,18.71,44.4264,26.1406
2022-03-14 22:00:00,2022-03-14 23:00:00,30.72,25.28,23.3,44.4264,26.1406
2022-03-14 23:00:00,2022-03-15 00:00:00,31.61,26.97,18.56,44.4264,26.1406
2022-03-15 00:00:00,2022-03-15 01:00:00,33.33,28.57,21.49,44.4264,26.1406
2022-03-15 01:00:00,2022-03-15 02:00:00,35.62,30.29,29.63,44.4264,26.1406
2022-03-15 02:00:00,2022-03-15 03:00:00,31.57,26.31,15.73,44.4264,26.1406
2022-03-15 03:00:00,2022-03-15 04:00:00,30.55,27.08,16.33,44.4264,26.1406
2022-03-15 04:00:00,2022-03-15 05:00:00,32.73,28.57,18.08,44.4264,26.1406
2022-03-15 05:00:00,2022-03-15 06:00:00,37.1,31.36,39.98,44.4264,26.1406
2022-03-15 06:00:00,2022-03-15 07:00:00,48.37,35.26,45.46,44.4264,26.1406
2022-03-15 07:00:00,2022-03-15 08:00:00,52.27,40.12,28.74,44.4264,26.1406
2022-03-15 08:00:00,2022-03-15 09:00:00,56.48,44.85,20.7,44.4264,26.1406
2022-03-15 09:00:00,2022-03-15 10:00:00,52.88,41.87,27.97,44.4264,26.1406
2022-03-15 10:00:00,2022-03-15 11:00:00,54.04,38.4,21.18,44.4264,26.1406
2022-03-15 11:00:00,2022-03-15 12:00:00,42.34,31.0,14.35,44.4264,26.1406
2022-03-15 12:00:00,2022-03-15 13:00:00,31.24,22.76,10.78,44.4264,26.1406
2022-03-15 13:00:00,2022-03-15 14:00:00,23.56,16.59,10.38,44.4264,26.1406
2022-03-15 14:00:00,2022-03-15 15:00:00,25.39,18.16,12.22,44.4264,26.1406
2022-03-15 15:00:00,2022-03-15 16:00:00,25.01,18.78,13.21,44.4264,26.1406
2022-03-15 16:00:00,2022-03-15 17:00:00,27.63,20.6,19.17,44.4264,26.1406
2022-03-15 17:00:00,2022-03-15 18:00:00,29.11,19.38,34.3,44.4264,26.1406
2022-03-15 18:00:00,2022-03-15 19:00:00,35.35,24.18,41.55,44.4264,26.1406
