start,end,pm10,pm2_5,no2,temperature,humidity,wind_speed,pressure,longitude,latitude
2022-02-01 11:00:00,2022-02-01 12:00:00,40.78,30.143107920000002,58.79,5.6,47.0,7.2,1008.0,26.127289,44.444925
2022-02-01 12:00:00,2022-02-01 13:00:00,33.82,24.998526480000002,49.41,5.9,46.0,7.2,1007.7,26.127289,44.444925
2022-02-01 13:00:00,2022-02-01 14:00:00,28.22,20.859208080000002,53.88,6.8,40.0,7.2,1007.5,26.127289,44.444925
2022-02-01 14:00:00,2022-02-01 15:00:00,27.55,20.363968200000002,56.47,6.6,40.0,7.2,1007.7,26.127289,44.444925
2022-02-01 15:00:00,2022-02-01 16:00:00,36.05,26.6468622,57.83,5.5,44.0,3.6,1008.5,26.127289,44.444925
2022-02-01 16:00:00,2022-02-01 17:00:00,36.77,27.179060280000005,64.01,4.6,47.0,7.2,1008.9,26.127289,44.444925
2022-02-01 18:00:00,2022-02-01 19:00:00,46.09,34.06806876,61.83,2.7,54.0,3.6,1009.8,26.127289,44.444925
2022-02-01 19:00:00,2022-02-01 20:00:00,39.76,29.38916064,55.66,3.0,52.0,9.7,1009.9,26.127289,44.444925
2022-02-01 20:00:00,2022-02-01 21:00:00,54.96,40.62445344,61.59,2.8,54.0,3.6,1010.1,26.127289,44.444925
2022-02-01 21:00:00,2022-02-01 22:00:00,58.25,43.056303,66.6,1.7,58.0,6.5,1010.0,26.127289,44.444925
2022-02-01 22:00:00,2022-02-01 23:00:00,58.17,42.99716988,56.64,2.0,58.0,3.6,1009.8,26.127289,44.444925
2022-02-01 23:00:00,2022-02-02 00:00:00,60.31,44.57898084000001,58.3,1.8,58.0,3.6,1009.6,26.127289,44.444925
2022-02-02 00:00:00,2022-02-02 01:00:00,52.41,38.73958524,56.9,1.0,63.0,3.6,1009.3,26.127289,44.444925
2022-02-02 01:00:00,2022-02-02 02:00:00,46.6,34.445042400000006,56.68,0.7,64.0,2.9,1009.1,26.127289,44.444925
2022-02-02 02:00:00,2022-02-02 03:00:00,49.03,36.24121092,47.5,0.5,64.0,3.6,1008.3,26.127289,44.444925
2022-02-02 03:00:00,2022-02-02 04:00:00,54.29,40.129213560000004,25.69,0.3,67.0,3.6,1008.1,26.127289,44.444925
2022-02-02 04:00:00,2022-02-02 05:00:00,40.74,30.113541360000003,21.97,0.4,77.0,7.2,1008.0,26.127289,44.444925
2022-02-02 05:00:00,2022-02-02 06:00:00,32.49,24.015438360000005,29.9,0.7,81.0,7.2,1007.9,26.127289,44.444925
2022-02-02 06:00:00,2022-02-02 07:00:00,32.6,24.096746400000004,35.74,0.6,82.0,3.6,1008.1,26.127289,44.444925
2022-02-02 07:00:00,2022-02-02 08:00:00,31.2,23.061916800000002,34.96,0.8,83.0,7.2,1008.1,26.127289,44.444925
2022-02-02 08:00:00,2022-02-02 09:00:00,34.32,25.36810848,27.01,1.8,80.0,7.2,1008.0,26.127289,44.444925
2022-02-02 09:00:00,2022-02-02 10:00:00,29.15,21.5466306,22.95,3.5,74.0,10.8,1007.8,26.127289,44.444925
2022-02-02 10:00:00,2022-02-02 11:00:00,24.67,18.235175880000003,23.88,3.4,75.0,10.8,1007.9,26.127289,44.444925
2022-02-02 11:00:00,2022-02-02 12:00:00,26.89,19.87611996,23.86,4.3,70.0,10.8,1007.3,26.127289,44.444925
2022-02-02 12:00:00,2022-02-02 13:00:00,25.47,18.82650708,24.56,4.8,66.0,10.8,1006.9,26.127289,44.444925
2022-02-02 13:00:00,2022-02-02 14:00:00,30.0,22.17492,25.12,5.3,64.0,7.2,1006.6,26.127289,44.444925
2022-02-02 14:00:00,2022-02-02 15:00:00,33.53,24.784168920000003,26.35,5.4,61.0,7.2,1006.6,26.127289,44.444925
2022-02-02 15:00:00,2022-02-02 16:00:00,31.76,23.475848640000002,31.24,5.2,62.0,7.2,1006.5,26.127289,44.444925
2022-02-02 16:00:00,2022-02-02 17:00:00,33.14,24.49589496,40.97,3.7,66.0,7.2,1006.6,26.127289,44.444925
2022-02-02 17:00:00,2022-02-02 18:00:00,36.81,27.208626840000004,45.27,2.0,74.0,3.6,1006.8,26.127289,44.444925
2022-02-02 19:00:00,2022-02-02 20:00:00,43.85,32.4123414,47.39,1.1,78.0,3.6,1007.4,26.127289,44.444925
2022-02-02 20:00:00,2022-02-02 21:00:00,39.75,29.381769000000002,34.44,0.6,81.0,7.2,1007.9,26.127289,44.444925
2022-02-02 21:00:00,2022-02-02 22:00:00,37.55,27.7556082,34.02,-0.4,85.0,3.6,1008.0,26.127289,44.444925
2022-02-02 22:00:00,2022-02-02 23:00:00,40.37,29.84005068,34.3,-0.5,85.0,3.6,1008.3,26.127289,44.444925
2022-02-02 23:00:00,2022-02-03 00:00:00,39.96,29.536993440000003,43.35,-0.6,86.0,3.6,1008.5,26.127289,44.444925
2022-02-03 00:00:00,2022-02-03 01:00:00,48.21,35.635096440000005,42.9,-0.4,81.0,2.2,1009.1,26.127289,44.444925
2022-02-03 01:00:00,2022-02-03 02:00:00,53.85,39.803981400000005,45.51,-1.5,87.0,6.5,1009.9,26.127289,44.444925
2022-02-03 02:00:00,2022-02-03 03:00:00,59.64,44.08374096,50.15,-1.7,88.0,3.6,1009.9,26.127289,44.444925
2022-02-03 03:00:00,2022-02-03 04:00:00,60.77,44.91899628,49.89,-2.1,88.0,3.6,1010.6,26.127289,44.444925
2022-02-03 04:00:00,2022-02-03 05:00:00,57.27,42.33192228000001,50.07,-1.8,86.0,3.6,1011.5,26.127289,44.444925
2022-02-03 05:00:00,2022-02-03 06:00:00,65.47,48.39306708,51.57,-2.3,87.0,3.6,1012.5,26.127289,44.444925
2022-02-03 06:00:00,2022-02-03 07:00:00,68.64,50.73621696,65.57,-2.6,87.0,3.6,1013.5,26.127289,44.444925
2022-02-03 07:00:00,2022-02-03 08:00:00,69.69,51.51233916,56.5,-1.3,83.0,3.6,1015.2,26.127289,44.444925
2022-02-03 08:00:00,2022-02-03 09:00:00,66.68,49.28745552000001,69.12,0.6,76.0,3.6,1015.6,26.127289,44.444925
2022-02-03 09:00:00,2022-02-03 10:00:00,63.77,47.13648828,67.09,6.1,56.0,3.6,1016.1,26.127289,44.444925
2022-02-03 10:00:00,2022-02-03 11:00:00,45.19,33.40282116,64.91,7.5,48.0,3.6,1016.5,26.127289,44.444925
2022-02-03 11:00:00,2022-02-03 12:00:00,34.28,25.33854192,55.23,9.1,44.0,12.6,1016.5,26.127289,44.444925
2022-02-03 12:00:00,2022-02-03 13:00:00,26.08,19.27739712,36.06,8.3,45.0,7.2,1016.7,26.127289,44.444925
2022-02-03 13:00:00,2022-02-03 14:00:00,24.98,18.464316720000003,37.82,7.6,45.0,3.6,1016.9,26.127289,44.444925
2022-02-03 14:00:00,2022-02-03 15:00:00,20.53,15.175036920000002,50.86,7.3,47.0,3.6,1017.5,26.127289,44.444925
2022-02-03 15:00:00,2022-02-03 16:00:00,24.11,17.82124404,67.83,7.0,49.0,3.6,1017.6,26.127289,44.444925
2022-02-03 16:00:00,2022-02-03 17:00:00,16.04,11.85619056,60.09,5.9,51.0,3.6,1018.1,26.127289,44.444925
2022-02-03 17:00:00,2022-02-03 18:00:00,17.33,12.80971212,65.43,4.9,52.0,7.2,1019.3,26.127289,44.444925
2022-02-03 18:00:00,2022-02-03 19:00:00,20.64,15.256344960000002,60.9,4.7,51.0,3.6,1020.1,26.127289,44.444925
2022-02-03 20:00:00,2022-02-03 21:00:00,26.53,19.610020920000004,46.09,2.9,61.0,3.6,1021.3,26.127289,44.444925
2022-02-03 21:00:00,2022-02-03 22:00:00,23.96,17.71036944,43.27,1.3,64.0,3.6,1021.6,26.127289,44.444925
2022-02-03 22:00:00,2022-02-03 23:00:00,18.1,13.378868400000002,35.06,1.4,60.0,3.6,1022.0,26.127289,44.444925
2022-02-03 23:00:00,2022-02-04 00:00:00,15.23,11.257467720000001,24.52,0.9,60.0,3.6,1022.5,26.127289,44.444925
2022-02-04 00:00:00,2022-02-04 01:00:00,12.16,8.98823424,21.88,-0.6,64.0,3.6,1022.7,26.127289,44.444925
2022-02-04 01:00:00,2022-02-04 02:00:00,15.06,11.13180984,31.0,-1.7,69.0,3.6,1022.9,26.127289,44.444925
2022-02-04 02:00:00,2022-02-04 03:00:00,15.4,11.383125600000001,25.91,-1.9,71.0,3.6,1023.0,26.127289,44.444925
2022-02-04 03:00:00,2022-02-04 04:00:00,15.94,11.78227416,29.05,-2.8,76.0,8.3,1023.0,26.127289,44.444925
2022-02-04 04:00:00,2022-02-04 05:00:00,18.48,13.659750720000002,31.99,-3.5,80.0,8.3,1022.8,26.127289,44.444925
2022-02-04 05:00:00,2022-02-04 06:00:00,21.22,15.68506008,45.31,-3.1,78.0,3.6,1022.7,26.127289,44.444925
2022-02-04 06:00:00,2022-02-04 07:00:00,23.92,17.68080288,61.89,-3.1,80.0,6.5,1023.0,26.127289,44.444925
2022-02-04 07:00:00,2022-02-04 08:00:00,38.18,28.22128152,75.65,-2.1,78.0,3.6,1023.2,26.127289,44.444925
2022-02-04 08:00:00,2022-02-04 09:00:00,37.01,27.35645964,51.12,0.3,65.0,7.2,1023.1,26.127289,44.444925
2022-02-04 09:00:00,2022-02-04 10:00:00,40.44,29.89179216,40.45,3.0,59.0,3.6,1022.7,26.127289,44.444925
2022-02-04 10:00:00,2022-02-04 11:00:00,35.57,26.292063480000003,32.57,5.2,47.0,7.2,1022.3,26.127289,44.444925
2022-02-04 11:00:00,2022-02-04 12:00:00,27.87,20.600500680000003,24.4,6.5,39.0,7.2,1021.5,26.127289,44.444925
2022-02-04 12:00:00,2022-02-04 13:00:00,21.95,16.2246498,19.96,7.7,35.0,7.2,1020.8,26.127289,44.444925
2022-02-04 13:00:00,2022-02-04 14:00:00,19.79,14.62805556,19.52,7.7,34.0,14.4,1020.2,26.127289,44.444925
2022-02-04 14:00:00,2022-02-04 15:00:00,17.53,12.957544920000002,22.71,7.3,34.0,10.8,1019.6,26.127289,44.444925
2022-02-04 15:00:00,2022-02-04 16:00:00,13.86,10.24481304,31.37,7.3,32.0,7.2,1019.2,26.127289,44.444925
2022-02-04 16:00:00,2022-02-04 17:00:00,16.45,12.159247800000001,42.29,5.4,38.0,7.2,1019.3,26.127289,44.444925
2022-02-04 17:00:00,2022-02-04 18:00:00,25.94,19.173914160000002,51.89,3.3,45.0,3.6,1019.1,26.127289,44.444925
2022-02-04 18:00:00,2022-02-04 19:00:00,35.78,26.44728792,56.73,1.7,53.0,7.2,1019.0,26.127289,44.444925
2022-02-04 19:00:00,2022-02-04 20:00:00,44.5,32.892798,59.76,1.9,51.0,3.6,1019.1,26.127289,44.444925
2022-02-04 21:00:00,2022-02-04 22:00:00,37.95,28.051273800000004,52.26,-0.3,59.0,3.6,1018.5,26.127289,44.444925
2022-02-04 22:00:00,2022-02-04 23:00:00,34.09,25.198100760000003,47.6,-1.1,63.0,3.6,1018.2,26.127289,44.444925
2022-02-04 23:00:00,2022-02-05 00:00:00,31.44,23.23931616,41.51,-1.2,65.0,3.6,1018.1,26.127289,44.444925
2022-02-05 00:00:00,2022-02-05 01:00:00,32.26,23.84543064,32.04,-1.2,65.0,7.2,1018.1,26.127289,44.444925
2022-02-05 01:00:00,2022-02-05 02:00:00,31.91,23.58672324,30.31,-1.1,63.0,3.6,1017.8,26.127289,44.444925
2022-02-05 02:00:00,2022-02-05 03:00:00,27.31,20.18656884,28.63,-1.4,64.0,3.6,1017.3,26.127289,44.444925
2022-02-05 03:00:00,2022-02-05 04:00:00,25.69,18.989123160000002,43.11,-0.9,64.0,3.6,1016.9,26.127289,44.444925
2022-02-05 04:00:00,2022-02-05 05:00:00,24.28,17.946901920000002,45.52,-1.4,66.0,3.6,1016.8,26.127289,44.444925
2022-02-05 05:00:00,2022-02-05 06:00:00,26.93,19.90568652,46.71,-0.9,65.0,7.2,1016.9,26.127289,44.444925
2022-02-05 06:00:00,2022-02-05 07:00:00,30.4,22.4705856,36.41,-1.7,68.0,7.2,1016.9,26.127289,44.444925
2022-02-05 07:00:00,2022-02-05 08:00:00,35.93,26.55816252,42.8,-1.5,69.0,3.6,1017.2,26.127289,44.444925
2022-02-05 08:00:00,2022-02-05 09:00:00,36.85,27.238193400000004,39.97,2.0,58.0,7.2,1017.2,26.127289,44.444925
2022-02-05 09:00:00,2022-02-05 10:00:00,38.11,28.16954004,31.63,5.2,48.0,7.2,1017.0,26.127289,44.444925
2022-02-05 10:00:00,2022-02-05 11:00:00,35.18,26.00378952,24.1,7.2,43.0,7.2,1016.6,26.127289,44.444925
2022-02-05 11:00:00,2022-02-05 12:00:00,26.77,19.78742028,17.58,9.4,38.0,10.8,1015.8,26.127289,44.444925
2022-02-05 12:00:00,2022-02-05 13:00:00,22.15,16.3724826,18.66,10.6,36.0,14.4,1015.3,26.127289,44.444925
2022-02-05 13:00:00,2022-02-05 14:00:00,22.99,16.99338036,19.06,11.6,35.0,10.8,1014.8,26.127289,44.444925
2022-02-05 14:00:00,2022-02-05 15:00:00,21.96,16.232041440000003,21.56,12.1,35.0,10.8,1014.8,26.127289,44.444925
2022-02-05 15:00:00,2022-02-05 16:00:00,29.89,22.09361196,29.91,10.9,40.0,7.2,1014.8,26.127289,44.444925
2022-02-05 16:00:00,2022-02-05 17:00:00,35.82,26.47685448,46.82,8.4,48.0,3.6,1015.3,26.127289,44.444925
2022-02-05 17:00:00,2022-02-05 18:00:00,38.05,28.1251902,46.8,7.3,55.0,7.2,1015.8,26.127289,44.444925
2022-02-05 18:00:00,2022-02-05 19:00:00,49.3,36.4407852,56.62,5.3,63.0,3.6,1016.1,26.127289,44.444925
2022-02-05 19:00:00,2022-02-05 20:00:00,45.48,33.61717872,48.84,4.6,66.0,3.6,1016.7,26.127289,44.444925
2022-02-05 20:00:00,2022-02-05 21:00:00,46.99,34.73331636,54.87,3.7,69.0,9.7,1017.6,26.127289,44.444925
2022-02-05 22:00:00,2022-02-05 23:00:00,63.25,46.752123000000005,52.4,3.6,66.0,3.6,1019.3,26.127289,44.444925
2022-02-05 23:00:00,2022-02-06 00:00:00,63.12,46.65603168,58.14,2.9,67.0,3.6,1020.3,26.127289,44.444925
2022-02-06 00:00:00,2022-02-06 01:00:00,65.95,48.74786580000001,63.17,2.2,68.0,5.0,1021.3,26.127289,44.444925
2022-02-06 01:00:00,2022-02-06 02:00:00,53.62,39.63397368,35.93,1.7,72.0,3.6,1022.5,26.127289,44.444925
2022-02-06 02:00:00,2022-02-06 03:00:00,47.69,35.25073116,30.72,1.6,76.0,3.6,1022.8,26.127289,44.444925
2022-02-06 03:00:00,2022-02-06 04:00:00,48.58,35.90858712,33.5,-3.6,88.0,6.8,1022.5,26.127289,44.444925
2022-02-06 04:00:00,2022-02-06 05:00:00,30.07,22.22666148,38.0,-0.6,84.0,3.6,1023.3,26.127289,44.444925
2022-02-06 05:00:00,2022-02-06 06:00:00,21.69,16.032467160000003,40.5,-0.4,86.0,3.6,1023.3,26.127289,44.444925
2022-02-06 06:00:00,2022-02-06 07:00:00,25.63,18.94477332,39.95,-3.3,91.0,6.8,1023.2,26.127289,44.444925
2022-02-06 07:00:00,2022-02-06 08:00:00,34.23,25.30158372,30.68,0.4,83.0,7.2,1023.6,26.127289,44.444925
2022-02-06 08:00:00,2022-02-06 09:00:00,33.81,24.991134840000004,25.86,2.1,69.0,7.2,1023.5,26.127289,44.444925
2022-02-06 09:00:00,2022-02-06 10:00:00,32.89,24.31110396,26.03,4.4,60.0,3.6,1023.4,26.127289,44.444925
2022-02-06 10:00:00,2022-02-06 11:00:00,33.18,24.52546152,25.66,6.2,52.0,7.2,1023.1,26.127289,44.444925
2022-02-06 11:00:00,2022-02-06 12:00:00,25.15,18.5899746,20.05,9.0,42.0,7.2,1022.0,26.127289,44.444925
2022-02-06 12:00:00,2022-02-06 13:00:00,15.23,11.257467720000001,13.56,8.1,52.0,18.0,1021.4,26.127289,44.444925
2022-02-06 13:00:00,2022-02-06 14:00:00,10.63,7.857313320000001,14.41,10.8,33.0,14.4,1020.6,26.127289,44.444925
2022-02-06 14:00:00,2022-02-06 15:00:00,11.49,8.49299436,17.03,10.6,29.0,10.8,1019.9,26.127289,44.444925
2022-02-06 15:00:00,2022-02-06 16:00:00,9.15,6.763350600000001,19.24,9.4,34.0,10.8,1019.2,26.127289,44.444925
2022-02-06 16:00:00,2022-02-06 17:00:00,10.1,7.4655564000000005,27.31,7.8,36.0,7.2,1019.1,26.127289,44.444925
2022-02-06 17:00:00,2022-02-06 18:00:00,14.92,11.02832688,37.48,5.6,42.0,7.2,1019.1,26.127289,44.444925
2022-02-06 18:00:00,2022-02-06 19:00:00,16.79,12.41056356,42.27,3.6,47.0,3.6,1018.9,26.127289,44.444925
2022-02-06 19:00:00,2022-02-06 20:00:00,25.6,18.922598400000002,45.98,3.1,50.0,3.6,1018.0,26.127289,44.444925
2022-02-06 20:00:00,2022-02-06 21:00:00,31.91,23.58672324,53.67,1.7,57.0,3.6,1017.7,26.127289,44.444925
2022-02-06 21:00:00,2022-02-06 22:00:00,21.13,15.61853532,42.69,1.5,58.0,7.2,1016.8,26.127289,44.444925
2022-02-06 23:00:00,2022-02-07 00:00:00,14.66,10.836144240000001,23.48,1.3,59.0,7.2,1014.6,26.127289,44.444925
2022-02-07 00:00:00,2022-02-07 01:00:00,11.95,8.8330098,18.92,0.6,62.0,7.2,1013.5,26.127289,44.444925
2022-02-07 01:00:00,2022-02-07 02:00:00,19.04,14.07368256,28.63,-0.3,65.0,3.6,1012.8,26.127289,44.444925
2022-02-07 02:00:00,2022-02-07 03:00:00,24.16,17.85820224,30.03,0.3,63.0,3.6,1011.8,26.127289,44.444925
2022-02-07 03:00:00,2022-02-07 04:00:00,24.69,18.249959160000003,33.13,0.4,61.0,7.2,1010.6,26.127289,44.444925
2022-02-07 04:00:00,2022-02-07 05:00:00,24.72,18.27213408,43.94,0.5,66.0,3.6,1010.0,26.127289,44.444925
2022-02-07 05:00:00,2022-02-07 06:00:00,24.71,18.264742440000003,60.1,0.9,64.0,7.2,1009.1,26.127289,44.444925
2022-02-07 06:00:00,2022-02-07 07:00:00,28.96,21.406189440000002,66.69,0.4,63.0,3.6,1008.6,26.127289,44.444925
2022-02-07 07:00:00,2022-02-07 08:00:00,29.34,21.687071760000002,54.94,1.5,60.0,7.2,1008.3,26.127289,44.444925
2022-02-07 08:00:00,2022-02-07 09:00:00,37.77,27.918224280000004,49.2,2.3,60.0,7.2,1008.0,26.127289,44.444925
2022-02-07 09:00:00,2022-02-07 10:00:00,36.41,26.912961239999998,43.12,4.3,57.0,7.2,1007.3,26.127289,44.444925
2022-02-07 10:00:00,2022-02-07 11:00:00,34.31,25.360716840000002,36.47,6.6,52.0,7.2,1006.7,26.127289,44.444925
2022-02-07 11:00:00,2022-02-07 12:00:00,35.34,26.122055760000006,36.17,8.3,49.0,10.8,1005.8,26.127289,44.444925
2022-02-07 12:00:00,2022-02-07 13:00:00,32.71,24.17805444,32.34,8.8,49.0,7.2,1005.0,26.127289,44.444925
2022-02-07 13:00:00,2022-02-07 14:00:00,27.62,20.415709680000003,38.38,7.8,66.0,7.2,1004.6,26.127289,44.444925
2022-02-07 14:00:00,2022-02-07 15:00:00,27.59,20.39353476,50.6,6.7,84.0,7.2,1004.3,26.127289,44.444925
2022-02-07 15:00:00,2022-02-07 16:00:00,30.16,22.29318624,52.71,6.5,89.0,3.6,1003.9,26.127289,44.444925
2022-02-07 16:00:00,2022-02-07 17:00:00,29.8,22.0270872,50.94,5.9,93.0,3.6,1003.6,26.127289,44.444925
2022-02-07 17:00:00,2022-02-07 18:00:00,32.8,24.2445792,51.69,5.6,97.0,3.6,1003.5,26.127289,44.444925
2022-02-07 18:00:00,2022-02-07 19:00:00,29.72,21.967954080000002,37.46,5.8,97.0,7.2,1003.5,26.127289,44.444925
2022-02-07 19:00:00,2022-02-07 20:00:00,21.79,16.10638356,29.76,6.2,96.0,7.2,1003.6,26.127289,44.444925
2022-02-07 20:00:00,2022-02-07 21:00:00,23.74,17.54775336,25.13,6.4,94.0,7.2,1004.0,26.127289,44.444925
2022-02-07 21:00:00,2022-02-07 22:00:00,30.02,22.18970328,24.76,5.9,93.0,7.2,1004.3,26.127289,44.444925
2022-02-07 22:00:00,2022-02-07 23:00:00,37.21,27.504292440000004,25.15,5.1,93.0,3.6,1005.1,26.127289,44.444925
2022-02-08 00:00:00,2022-02-08 01:00:00,45.55,33.6689202,32.05,4.2,97.0,3.6,1006.8,26.127289,44.444925
2022-02-08 01:00:00,2022-02-08 02:00:00,15.76,11.64922464,18.93,3.6,96.0,7.2,1007.8,26.127289,44.444925
2022-02-08 02:00:00,2022-02-08 03:00:00,3.52,2.6018572800000004,15.72,3.0,97.0,3.6,1008.7,26.127289,44.444925
2022-02-08 03:00:00,2022-02-08 04:00:00,3.77,2.78664828,15.17,2.6,97.0,7.2,1009.5,26.127289,44.444925
2022-02-08 04:00:00,2022-02-08 05:00:00,3.41,2.5205492400000002,18.48,2.0,97.0,7.2,1009.8,26.127289,44.444925
2022-02-08 05:00:00,2022-02-08 06:00:00,3.22,2.3801080800000003,21.2,1.9,97.0,7.2,1011.9,26.127289,44.444925
2022-02-08 06:00:00,2022-02-08 07:00:00,3.89,2.8753479600000005,41.43,1.8,97.0,3.6,1012.8,26.127289,44.444925
2022-02-08 07:00:00,2022-02-08 08:00:00,6.3,4.656733200000001,36.34,2.5,94.0,3.6,1013.8,26.127289,44.444925
2022-02-08 08:00:00,2022-02-08 09:00:00,11.37,8.40429468,41.76,3.3,91.0,3.6,1014.7,26.127289,44.444925
2022-02-08 09:00:00,2022-02-08 10:00:00,13.38,9.89001432,44.01,4.6,76.0,3.6,1015.8,26.127289,44.444925
2022-02-08 10:00:00,2022-02-08 11:00:00,8.12,6.00201168,27.07,8.0,46.0,10.8,1016.4,26.127289,44.444925
2022-02-08 11:00:00,2022-02-08 12:00:00,6.21,4.5902084400000005,22.91,8.6,36.0,10.8,1016.4,26.127289,44.444925
2022-02-08 12:00:00,2022-02-08 13:00:00,6.14,4.53846696,24.16,9.5,33.0,7.2,1016.7,26.127289,44.444925
2022-02-08 13:00:00,2022-02-08 14:00:00,6.49,4.7971743600000005,23.33,9.1,31.0,7.2,1016.9,26.127289,44.444925
2022-02-08 14:00:00,2022-02-08 15:00:00,6.35,4.6936914,29.54,9.4,31.0,7.2,1017.2,26.127289,44.444925
2022-02-08 15:00:00,2022-02-08 16:00:00,6.0,4.434984,41.44,7.6,32.0,7.2,1018.1,26.127289,44.444925
2022-02-08 16:00:00,2022-02-08 17:00:00,6.81,5.03370684,42.26,6.0,37.0,7.2,1019.4,26.127289,44.444925
2022-02-08 17:00:00,2022-02-08 18:00:00,9.58,7.081191120000001,46.59,4.8,42.0,7.2,1020.7,26.127289,44.444925
2022-02-08 18:00:00,2022-02-08 19:00:00,11.37,8.40429468,45.58,3.7,45.0,3.6,1021.3,26.127289,44.444925
2022-02-08 19:00:00,2022-02-08 20:00:00,12.66,9.35781624,40.11,3.3,48.0,7.2,1021.6,26.127289,44.444925
2022-02-08 20:00:00,2022-02-08 21:00:00,15.28,11.29442592,42.63,3.2,46.0,3.6,1022.1,26.127289,44.444925
2022-02-08 21:00:00,2022-02-08 22:00:00,25.39,18.76737396,59.64,1.5,52.0,3.6,1022.7,26.127289,44.444925
2022-02-08 22:00:00,2022-02-08 23:00:00,25.74,19.02608136,48.48,1.2,53.0,3.6,1022.5,26.127289,44.444925
2022-02-08 23:00:00,2022-02-09 00:00:00,21.49,15.88463436,27.96,1.3,54.0,3.6,1022.6,26.127289,44.444925
2022-02-09 01:00:00,2022-02-09 02:00:00,12.96,9.579565440000001,25.43,1.4,57.0,7.2,1022.7,26.127289,44.444925
2022-02-09 02:00:00,2022-02-09 03:00:00,10.26,7.58382264,21.6,2.1,55.0,3.6,1022.3,26.127289,44.444925
2022-02-09 03:00:00,2022-02-09 04:00:00,9.85,7.2807654,19.67,1.8,59.0,3.6,1022.2,26.127289,44.444925
2022-02-09 04:00:00,2022-02-09 05:00:00,10.03,7.41381492,17.34,1.8,60.0,3.6,1022.4,26.127289,44.444925
2022-02-09 05:00:00,2022-02-09 06:00:00,11.45,8.4634278,31.0,1.9,58.0,7.2,1022.6,26.127289,44.444925
2022-02-09 06:00:00,2022-02-09 07:00:00,14.81,10.94701884,42.7,1.1,63.0,7.2,1023.4,26.127289,44.444925
2022-02-09 07:00:00,2022-02-09 08:00:00,20.36,15.04937904,46.11,1.2,64.0,3.6,1023.9,26.127289,44.444925
2022-02-09 08:00:00,2022-02-09 09:00:00,24.88,18.39040032,44.0,2.1,62.0,3.6,1024.0,26.127289,44.444925
2022-02-09 09:00:00,2022-02-09 10:00:00,29.67,21.93099588,42.4,3.5,55.0,3.6,1024.6,26.127289,44.444925
2022-02-09 10:00:00,2022-02-09 11:00:00,29.96,22.14535344,40.74,7.7,45.0,3.6,1024.6,26.127289,44.444925
2022-02-09 11:00:00,2022-02-09 12:00:00,34.36,25.39767504,42.46,10.4,38.0,3.6,1024.3,26.127289,44.444925
2022-02-09 12:00:00,2022-02-09 13:00:00,17.21,12.72101244,34.5,12.3,36.0,7.2,1024.0,26.127289,44.444925
2022-02-09 13:00:00,2022-02-09 14:00:00,13.65,10.0895886,30.6,13.1,32.0,3.6,1023.8,26.127289,44.444925
2022-02-09 14:00:00,2022-02-09 15:00:00,14.21,10.50352044,34.57,12.6,33.0,3.6,1023.9,26.127289,44.444925
2022-02-09 15:00:00,2022-02-09 16:00:00,15.53,11.47921692,42.68,12.3,34.0,3.6,1024.1,26.127289,44.444925
2022-02-09 16:00:00,2022-02-09 17:00:00,17.29,12.78014556,73.41,9.4,43.0,7.2,1024.7,26.127289,44.444925
2022-02-09 17:00:00,2022-02-09 18:00:00,17.74,13.11276936,61.69,7.0,49.0,3.6,1025.7,26.127289,44.444925
2022-02-09 18:00:00,2022-02-09 19:00:00,24.32,17.97646848,68.68,5.3,55.0,3.6,1026.2,26.127289,44.444925
2022-02-09 19:00:00,2022-02-09 20:00:00,33.62,24.85069368,69.48,4.2,58.0,3.6,1026.9,26.127289,44.444925
2022-02-09 20:00:00,2022-02-09 21:00:00,35.32,26.107272480000002,70.45,3.5,63.0,3.6,1027.4,26.127289,44.444925
2022-02-09 21:00:00,2022-02-09 22:00:00,42.2,31.192720800000004,76.84,2.7,67.0,9.4,1027.7,26.127289,44.444925
2022-02-09 22:00:00,2022-02-09 23:00:00,55.2,40.801852800000006,77.75,1.8,72.0,6.1,1027.8,26.127289,44.444925
2022-02-09 23:00:00,2022-02-10 00:00:00,54.37,40.18834668,66.6,1.8,72.0,3.6,1028.2,26.127289,44.444925
2022-02-10 00:00:00,2022-02-10 01:00:00,60.05,44.3867982,57.52,1.4,73.0,3.6,1028.4,26.127289,44.444925
2022-02-10 02:00:00,2022-02-10 03:00:00,47.75,35.295081,43.46,-0.1,80.0,7.6,1028.2,26.127289,44.444925
2022-02-10 03:00:00,2022-02-10 04:00:00,46.99,34.73331636,39.25,-0.3,81.0,3.6,1028.5,26.127289,44.444925
2022-02-10 04:00:00,2022-02-10 05:00:00,46.84,34.62244176000001,41.81,0.1,77.0,10.1,1028.4,26.127289,44.444925
2022-02-10 05:00:00,2022-02-10 06:00:00,38.89,28.74608796,46.76,-0.3,80.0,3.6,1028.0,26.127289,44.444925
2022-02-10 06:00:00,2022-02-10 07:00:00,43.09,31.850576760000003,62.46,-1.4,82.0,7.2,1028.5,26.127289,44.444925
2022-02-10 07:00:00,2022-02-10 08:00:00,68.66,50.75100024,74.76,0.1,76.0,7.2,1028.5,26.127289,44.444925
2022-02-10 08:00:00,2022-02-10 09:00:00,71.15,52.59151860000001,60.37,3.1,66.0,7.2,1028.6,26.127289,44.444925
