start,end,pm10,pm10_unit,latitude,longitude
2022-03-07 01:00:00,2022-03-07 02:00:00,23.440000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 02:00:00,2022-03-07 03:00:00,19.540000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 03:00:00,2022-03-07 04:00:00,8.340000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 04:00:00,2022-03-07 05:00:00,12.480000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 05:00:00,2022-03-07 06:00:00,11.780000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 06:00:00,2022-03-07 07:00:00,12.790000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 07:00:00,2022-03-07 08:00:00,12.050000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 08:00:00,2022-03-07 09:00:00,12.860000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 09:00:00,2022-03-07 10:00:00,8.590000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 10:00:00,2022-03-07 11:00:00,13.720000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 11:00:00,2022-03-07 12:00:00,12.060000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 12:00:00,2022-03-07 13:00:00,14.470000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 13:00:00,2022-03-07 14:00:00,15.690000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 14:00:00,2022-03-07 15:00:00,9.120000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 15:00:00,2022-03-07 16:00:00,13.890000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 16:00:00,2022-03-07 17:00:00,10.250000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 17:00:00,2022-03-07 18:00:00,14.440000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 18:00:00,2022-03-07 19:00:00,17.590000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 19:00:00,2022-03-07 20:00:00,20.130000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 20:00:00,2022-03-07 21:00:00,18.010000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 21:00:00,2022-03-07 22:00:00,16.850000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 22:00:00,2022-03-07 23:00:00,15.980000000000000000,ug.m-3,44.4264,26.1406
2022-03-07 23:00:00,2022-03-08 00:00:00,16.460000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 00:00:00,2022-03-08 01:00:00,16.280000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 01:00:00,2022-03-08 02:00:00,18.420000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 02:00:00,2022-03-08 03:00:00,15.860000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 03:00:00,2022-03-08 04:00:00,14.780000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 04:00:00,2022-03-08 05:00:00,17.070000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 05:00:00,2022-03-08 06:00:00,18.470000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 06:00:00,2022-03-08 07:00:00,20.690000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 07:00:00,2022-03-08 08:00:00,26.490000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 08:00:00,2022-03-08 09:00:00,24.840000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 09:00:00,2022-03-08 10:00:00,24.340000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 10:00:00,2022-03-08 11:00:00,23.960000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 11:00:00,2022-03-08 12:00:00,23.900000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 12:00:00,2022-03-08 13:00:00,20.670000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 13:00:00,2022-03-08 14:00:00,24.030000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 14:00:00,2022-03-08 15:00:00,22.580000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 15:00:00,2022-03-08 16:00:00,27.660000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 16:00:00,2022-03-08 17:00:00,29.990000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 17:00:00,2022-03-08 18:00:00,26.740000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 18:00:00,2022-03-08 19:00:00,27.560000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 19:00:00,2022-03-08 20:00:00,30.900000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 20:00:00,2022-03-08 21:00:00,34.560000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 21:00:00,2022-03-08 22:00:00,34.600000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 22:00:00,2022-03-08 23:00:00,32.570000000000000000,ug.m-3,44.4264,26.1406
2022-03-08 23:00:00,2022-03-09 00:00:00,33.550000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 00:00:00,2022-03-09 01:00:00,33.760000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 01:00:00,2022-03-09 02:00:00,34.650000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 02:00:00,2022-03-09 03:00:00,31.270000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 03:00:00,2022-03-09 04:00:00,33.180000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 04:00:00,2022-03-09 05:00:00,32.710000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 05:00:00,2022-03-09 06:00:00,38.660000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 06:00:00,2022-03-09 07:00:00,28.200000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 07:00:00,2022-03-09 08:00:00,10.460000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 08:00:00,2022-03-09 09:00:00,13.740000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 09:00:00,2022-03-09 10:00:00,11.250000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 10:00:00,2022-03-09 11:00:00,12.810000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 11:00:00,2022-03-09 12:00:00,14.530000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 12:00:00,2022-03-09 13:00:00,10.490000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 13:00:00,2022-03-09 14:00:00,11.350000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 14:00:00,2022-03-09 15:00:00,13.110000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 15:00:00,2022-03-09 16:00:00,13.410000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 16:00:00,2022-03-09 17:00:00,13.160000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 17:00:00,2022-03-09 18:00:00,16.200000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 18:00:00,2022-03-09 19:00:00,16.380000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 19:00:00,2022-03-09 20:00:00,8.790000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 20:00:00,2022-03-09 21:00:00,17.810000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 21:00:00,2022-03-09 22:00:00,20.890000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 22:00:00,2022-03-09 23:00:00,21.560000000000000000,ug.m-3,44.4264,26.1406
2022-03-09 23:00:00,2022-03-10 00:00:00,26.820000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 00:00:00,2022-03-10 01:00:00,31.030000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 01:00:00,2022-03-10 02:00:00,28.920000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 02:00:00,2022-03-10 03:00:00,25.020000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 03:00:00,2022-03-10 04:00:00,22.120000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 04:00:00,2022-03-10 05:00:00,13.260000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 05:00:00,2022-03-10 06:00:00,12.790000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 06:00:00,2022-03-10 07:00:00,20.130000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 07:00:00,2022-03-10 08:00:00,23.240000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 08:00:00,2022-03-10 09:00:00,18.630000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 09:00:00,2022-03-10 10:00:00,14.180000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 10:00:00,2022-03-10 11:00:00,15.730000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 11:00:00,2022-03-10 12:00:00,13.720000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 12:00:00,2022-03-10 13:00:00,17.830000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 13:00:00,2022-03-10 14:00:00,15.390000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 14:00:00,2022-03-10 15:00:00,15.560000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 15:00:00,2022-03-10 16:00:00,12.820000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 16:00:00,2022-03-10 17:00:00,16.330000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 17:00:00,2022-03-10 18:00:00,15.150000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 18:00:00,2022-03-10 19:00:00,13.180000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 19:00:00,2022-03-10 20:00:00,16.260000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 20:00:00,2022-03-10 21:00:00,14.650000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 21:00:00,2022-03-10 22:00:00,12.810000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 22:00:00,2022-03-10 23:00:00,14.540000000000000000,ug.m-3,44.4264,26.1406
2022-03-10 23:00:00,2022-03-11 00:00:00,13.200000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 00:00:00,2022-03-11 01:00:00,12.160000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 01:00:00,2022-03-11 02:00:00,11.160000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 02:00:00,2022-03-11 03:00:00,10.620000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 03:00:00,2022-03-11 04:00:00,12.920000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 04:00:00,2022-03-11 05:00:00,15.850000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 05:00:00,2022-03-11 06:00:00,17.360000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 06:00:00,2022-03-11 07:00:00,22.210000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 07:00:00,2022-03-11 08:00:00,20.460000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 08:00:00,2022-03-11 09:00:00,16.270000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 09:00:00,2022-03-11 10:00:00,15.940000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 10:00:00,2022-03-11 11:00:00,15.010000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 11:00:00,2022-03-11 12:00:00,15.350000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 12:00:00,2022-03-11 13:00:00,13.770000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 13:00:00,2022-03-11 14:00:00,12.600000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 14:00:00,2022-03-11 15:00:00,8.500000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 15:00:00,2022-03-11 16:00:00,14.460000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 16:00:00,2022-03-11 17:00:00,13.560000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 17:00:00,2022-03-11 18:00:00,21.420000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 18:00:00,2022-03-11 19:00:00,21.200000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 19:00:00,2022-03-11 20:00:00,15.270000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 20:00:00,2022-03-11 21:00:00,9.780000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 21:00:00,2022-03-11 22:00:00,9.630000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 22:00:00,2022-03-11 23:00:00,12.140000000000000000,ug.m-3,44.4264,26.1406
2022-03-11 23:00:00,2022-03-12 00:00:00,15.160000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 00:00:00,2022-03-12 01:00:00,17.880000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 01:00:00,2022-03-12 02:00:00,17.610000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 02:00:00,2022-03-12 03:00:00,16.030000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 03:00:00,2022-03-12 04:00:00,17.310000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 04:00:00,2022-03-12 05:00:00,18.800000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 05:00:00,2022-03-12 06:00:00,21.950000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 06:00:00,2022-03-12 07:00:00,20.980000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 07:00:00,2022-03-12 08:00:00,20.830000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 08:00:00,2022-03-12 09:00:00,23.990000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 09:00:00,2022-03-12 10:00:00,21.040000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 10:00:00,2022-03-12 11:00:00,14.950000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 11:00:00,2022-03-12 12:00:00,14.040000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 12:00:00,2022-03-12 13:00:00,12.130000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 13:00:00,2022-03-12 14:00:00,15.540000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 14:00:00,2022-03-12 15:00:00,12.570000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 15:00:00,2022-03-12 16:00:00,11.920000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 16:00:00,2022-03-12 17:00:00,15.540000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 17:00:00,2022-03-12 18:00:00,15.270000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 18:00:00,2022-03-12 19:00:00,21.740000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 19:00:00,2022-03-12 20:00:00,27.600000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 20:00:00,2022-03-12 21:00:00,27.450000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 21:00:00,2022-03-12 22:00:00,25.080000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 22:00:00,2022-03-12 23:00:00,24.640000000000000000,ug.m-3,44.4264,26.1406
2022-03-12 23:00:00,2022-03-13 00:00:00,24.350000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 00:00:00,2022-03-13 01:00:00,20.640000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 01:00:00,2022-03-13 02:00:00,19.990000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 02:00:00,2022-03-13 03:00:00,19.140000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 03:00:00,2022-03-13 04:00:00,20.620000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 04:00:00,2022-03-13 05:00:00,21.370000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 05:00:00,2022-03-13 06:00:00,21.610000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 06:00:00,2022-03-13 07:00:00,23.440000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 07:00:00,2022-03-13 08:00:00,24.450000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 08:00:00,2022-03-13 09:00:00,24.930000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 09:00:00,2022-03-13 10:00:00,26.560000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 10:00:00,2022-03-13 11:00:00,32.360000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 11:00:00,2022-03-13 12:00:00,34.710000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 12:00:00,2022-03-13 13:00:00,25.220000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 13:00:00,2022-03-13 14:00:00,25.420000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 14:00:00,2022-03-13 15:00:00,19.970000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 15:00:00,2022-03-13 16:00:00,18.810000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 16:00:00,2022-03-13 17:00:00,21.110000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 17:00:00,2022-03-13 18:00:00,24.910000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 18:00:00,2022-03-13 19:00:00,28.580000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 19:00:00,2022-03-13 20:00:00,34.160000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 20:00:00,2022-03-13 21:00:00,30.860000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 21:00:00,2022-03-13 22:00:00,29.880000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 22:00:00,2022-03-13 23:00:00,28.770000000000000000,ug.m-3,44.4264,26.1406
2022-03-13 23:00:00,2022-03-14 00:00:00,29.600000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 00:00:00,2022-03-14 01:00:00,32.510000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 01:00:00,2022-03-14 02:00:00,42.330000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 02:00:00,2022-03-14 03:00:00,37.510000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 03:00:00,2022-03-14 04:00:00,37.040000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 04:00:00,2022-03-14 05:00:00,36.110000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 05:00:00,2022-03-14 06:00:00,37.690000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 06:00:00,2022-03-14 07:00:00,39.590000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 07:00:00,2022-03-14 08:00:00,38.680000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 08:00:00,2022-03-14 09:00:00,32.740000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 09:00:00,2022-03-14 10:00:00,27.630000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 10:00:00,2022-03-14 11:00:00,30.670000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 11:00:00,2022-03-14 12:00:00,23.850000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 12:00:00,2022-03-14 13:00:00,25.970000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 13:00:00,2022-03-14 14:00:00,25.830000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 14:00:00,2022-03-14 15:00:00,30.580000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 15:00:00,2022-03-14 16:00:00,34.190000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 16:00:00,2022-03-14 17:00:00,34.610000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 17:00:00,2022-03-14 18:00:00,32.760000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 18:00:00,2022-03-14 19:00:00,40.620000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 19:00:00,2022-03-14 20:00:00,40.760000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 20:00:00,2022-03-14 21:00:00,34.980000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 21:00:00,2022-03-14 22:00:00,33.000000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 22:00:00,2022-03-14 23:00:00,30.720000000000000000,ug.m-3,44.4264,26.1406
2022-03-14 23:00:00,2022-03-15 00:00:00,31.610000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 00:00:00,2022-03-15 01:00:00,33.330000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 01:00:00,2022-03-15 02:00:00,35.620000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 02:00:00,2022-03-15 03:00:00,31.570000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 03:00:00,2022-03-15 04:00:00,30.550000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 04:00:00,2022-03-15 05:00:00,32.730000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 05:00:00,2022-03-15 06:00:00,37.100000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 06:00:00,2022-03-15 07:00:00,48.370000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 07:00:00,2022-03-15 08:00:00,52.270000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 08:00:00,2022-03-15 09:00:00,56.480000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 09:00:00,2022-03-15 10:00:00,52.880000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 10:00:00,2022-03-15 11:00:00,54.040000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 11:00:00,2022-03-15 12:00:00,42.340000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 12:00:00,2022-03-15 13:00:00,31.240000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 13:00:00,2022-03-15 14:00:00,23.560000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 14:00:00,2022-03-15 15:00:00,25.390000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 15:00:00,2022-03-15 16:00:00,25.010000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 16:00:00,2022-03-15 17:00:00,27.630000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 17:00:00,2022-03-15 18:00:00,29.110000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 18:00:00,2022-03-15 19:00:00,35.350000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 19:00:00,2022-03-15 20:00:00,44.330000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 20:00:00,2022-03-15 21:00:00,51.300000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 21:00:00,2022-03-15 22:00:00,52.930000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 22:00:00,2022-03-15 23:00:00,57.930000000000000000,ug.m-3,44.4264,26.1406
2022-03-15 23:00:00,2022-03-16 00:00:00,76.880000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 00:00:00,2022-03-16 01:00:00,84.160000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 01:00:00,2022-03-16 02:00:00,72.280000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 02:00:00,2022-03-16 03:00:00,76.120000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 03:00:00,2022-03-16 04:00:00,82.450000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 04:00:00,2022-03-16 05:00:00,79.720000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 05:00:00,2022-03-16 06:00:00,75.760000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 06:00:00,2022-03-16 07:00:00,78.510000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 07:00:00,2022-03-16 08:00:00,94.480000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 08:00:00,2022-03-16 09:00:00,124.280000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 09:00:00,2022-03-16 10:00:00,104.140000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 10:00:00,2022-03-16 11:00:00,80.360000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 11:00:00,2022-03-16 12:00:00,87.810000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 12:00:00,2022-03-16 13:00:00,87.480000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 13:00:00,2022-03-16 14:00:00,82.210000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 14:00:00,2022-03-16 15:00:00,92.430000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 15:00:00,2022-03-16 16:00:00,89.410000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 16:00:00,2022-03-16 17:00:00,71.700000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 17:00:00,2022-03-16 18:00:00,69.130000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 18:00:00,2022-03-16 19:00:00,78.500000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 19:00:00,2022-03-16 20:00:00,73.130000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 20:00:00,2022-03-16 21:00:00,52.880000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 21:00:00,2022-03-16 22:00:00,36.390000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 22:00:00,2022-03-16 23:00:00,26.110000000000000000,ug.m-3,44.4264,26.1406
2022-03-16 23:00:00,2022-03-17 00:00:00,25.090000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 00:00:00,2022-03-17 01:00:00,18.940000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 01:00:00,2022-03-17 02:00:00,13.420000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 02:00:00,2022-03-17 03:00:00,13.660000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 03:00:00,2022-03-17 04:00:00,13.880000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 04:00:00,2022-03-17 05:00:00,11.050000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 05:00:00,2022-03-17 06:00:00,18.970000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 06:00:00,2022-03-17 07:00:00,17.730000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 07:00:00,2022-03-17 08:00:00,19.940000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 08:00:00,2022-03-17 09:00:00,22.400000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 09:00:00,2022-03-17 10:00:00,22.290000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 10:00:00,2022-03-17 11:00:00,29.450000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 11:00:00,2022-03-17 12:00:00,21.200000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 12:00:00,2022-03-17 13:00:00,13.260000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 13:00:00,2022-03-17 14:00:00,20.160000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 14:00:00,2022-03-17 15:00:00,21.980000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 15:00:00,2022-03-17 16:00:00,16.850000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 16:00:00,2022-03-17 17:00:00,16.020000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 17:00:00,2022-03-17 18:00:00,18.090000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 18:00:00,2022-03-17 19:00:00,20.560000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 19:00:00,2022-03-17 20:00:00,22.650000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 20:00:00,2022-03-17 21:00:00,22.340000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 21:00:00,2022-03-17 22:00:00,25.060000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 22:00:00,2022-03-17 23:00:00,23.020000000000000000,ug.m-3,44.4264,26.1406
2022-03-17 23:00:00,2022-03-18 00:00:00,21.130000000000000000,ug.m-3,44.4264,26.1406
2022-03-18 00:00:00,2022-03-18 01:00:00,19.550000000000000000,ug.m-3,44.4264,26.1406
2022-03-18 01:00:00,2022-03-18 02:00:00,22.270000000000000000,ug.m-3,44.4264,26.1406
2022-03-18 02:00:00,2022-03-18 03:00:00,21.070000000000000000,ug.m-3,44.4264,26.1406
2022-03-18 03:00:00,2022-03-18 04:00:00,18.940000000000000000,ug.m-3,44.4264,26.1406
2022-03-18 04:00:00,2022-03-18 05:00:00,20.170000000000000000,ug.m-3,44.4264,26.1406
