start,end,no2,no2_unit,latitude,longitude
2020-08-05 00:00:00,2020-08-05 01:00:00,10.130000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 01:00:00,2020-08-05 02:00:00,10.590000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 02:00:00,2020-08-05 03:00:00,16.310000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 03:00:00,2020-08-05 04:00:00,14.090000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 05:00:00,2020-08-05 06:00:00,25.970000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 06:00:00,2020-08-05 07:00:00,29.390000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 07:00:00,2020-08-05 08:00:00,27.680000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 08:00:00,2020-08-05 09:00:00,22.310000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 09:00:00,2020-08-05 10:00:00,19.390000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 10:00:00,2020-08-05 11:00:00,14.500000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 11:00:00,2020-08-05 12:00:00,14.530000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 12:00:00,2020-08-05 13:00:00,15.790000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 13:00:00,2020-08-05 14:00:00,18.460000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 14:00:00,2020-08-05 15:00:00,21.680000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 15:00:00,2020-08-05 16:00:00,15.430000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 16:00:00,2020-08-05 17:00:00,18.900000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 17:00:00,2020-08-05 18:00:00,18.800000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 18:00:00,2020-08-05 19:00:00,23.060000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 19:00:00,2020-08-05 20:00:00,30.750000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 20:00:00,2020-08-05 21:00:00,29.060000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 21:00:00,2020-08-05 22:00:00,28.880000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 22:00:00,2020-08-05 23:00:00,20.210000000000000000,ug.m-3,44.4264,26.1406
2020-08-05 23:00:00,2020-08-06 00:00:00,14.640000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 00:00:00,2020-08-06 01:00:00,12.360000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 01:00:00,2020-08-06 02:00:00,14.960000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 02:00:00,2020-08-06 03:00:00,12.980000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 03:00:00,2020-08-06 04:00:00,14.080000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 04:00:00,2020-08-06 05:00:00,16.680000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 06:00:00,2020-08-06 07:00:00,21.090000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 07:00:00,2020-08-06 08:00:00,29.080000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 08:00:00,2020-08-06 09:00:00,23.040000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 09:00:00,2020-08-06 10:00:00,23.240000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 10:00:00,2020-08-06 11:00:00,27.310000000000000000,ug.m-3,44.4264,26.1406
2020-08-06 11:00:00,2020-08-06 12:00:00,22.810000000000000000,ug.m-3,44.4264,26.1406
